impl,size,delay,interval,rep,interrupted,latency,checks
timed,2097152,0.09,0.05,7,True,0.010015376000000006,3
timed,2097152,0.09,0.05,8,True,0.010016268000000009,3
timed,2097152,0.09,0.05,9,True,0.010015456000000006,3
timed,2097152,0.09,0.05,10,True,0.010015146000000016,3
timed,2097152,0.09,0.05,11,True,0.010015776000000004,3
timed,2097152,0.09,0.05,12,True,0.010015696000000004,3
timed,2097152,0.09,0.05,13,True,0.010016498000000013,3
timed,2097152,0.09,0.05,14,True,0.010015176000000015,3
timed,2097152,0.09,0.05,15,True,0.010015146000000016,3
timed,2097152,0.09,0.05,16,True,0.010017500000000013,3
timed,2097152,0.09,0.05,17,True,0.010016248000000005,3
timed,2097152,0.09,0.05,18,True,0.010015636000000008,3
timed,2097152,0.09,0.05,19,True,0.010015997000000013,3
timed,2097152,0.09,0.05,20,True,0.010015456000000006,3
timed,2097152,0.09,0.05,21,True,0.010015225000000016,3
timed,2097152,0.09,0.05,22,True,0.010016007000000007,3
timed,2097152,0.09,0.05,23,True,0.010026447000000008,3
timed,2097152,0.09,0.05,24,True,0.010015997000000013,3
timed,2097152,0.09,0.05,25,True,0.010018431000000008,3
timed,2097152,0.09,0.05,26,True,0.010016258000000014,3
timed,2097152,0.09,0.05,27,True,0.010015256000000014,3
timed,2097152,0.09,0.05,28,True,0.01001647800000001,3
timed,2097152,0.09,0.05,29,True,0.010016508000000007,3
timed,2097152,0.09,0.1,0,True,0.010016598000000015,2
timed,2097152,0.09,0.1,1,True,0.010016989000000004,2
timed,2097152,0.09,0.1,2,True,0.010015165000000006,2
timed,2097152,0.09,0.1,3,True,0.010016769000000009,2
timed,2097152,0.09,0.1,4,True,0.010015957000000006,2
timed,2097152,0.09,0.1,5,True,0.010015626000000014,2
timed,2097152,0.09,0.1,6,True,0.010015506000000007,2
timed,2097152,0.09,0.1,7,True,0.01001523600000001,2
timed,2097152,0.09,0.1,8,True,0.010015807000000015,2
timed,2097152,0.09,0.1,9,True,0.010015826000000005,2
timed,2097152,0.09,0.1,10,True,0.010015576000000012,2
timed,2097152,0.09,0.1,11,True,0.01001523600000001,2
timed,2097152,0.09,0.1,12,True,0.010016117000000005,2
timed,2097152,0.09,0.1,13,True,0.010015767000000009,2
timed,2097152,0.09,0.1,14,True,0.010016078000000012,2
timed,2097152,0.09,0.1,15,True,0.010015486000000004,2
timed,2097152,0.09,0.1,16,True,0.010015597000000015,2
timed,2097152,0.09,0.1,17,True,0.010014805000000016,2
timed,2097152,0.09,0.1,18,True,0.010014594000000016,2
timed,2097152,0.09,0.1,19,True,0.010014995000000013,2
timed,2097152,0.09,0.1,20,True,0.010015285000000013,2
timed,2097152,0.09,0.1,21,True,0.010015486000000004,2
timed,2097152,0.09,0.1,22,True,0.010015155000000012,2
timed,2097152,0.09,0.1,23,True,0.010015577000000012,2
timed,2097152,0.09,0.1,24,True,0.010015266000000009,2
timed,2097152,0.09,0.1,25,True,0.010016247000000006,2
timed,2097152,0.09,0.1,26,True,0.010014854000000004,2
timed,2097152,0.09,0.1,27,True,0.010015727000000016,2
timed,2097152,0.09,0.1,28,True,0.01001531600000001,2
timed,2097152,0.09,0.1,29,True,0.010015286000000012,2
